"X","Time","PopBio","Time_units","PopBio_units","Rep_ID","ID","Medium","Temp","Citation","Species","Rep","avg_count","group","counter","logPopBio"
283,36.6075239314676,1.45584553341646,"Hours","CFU","106_1",106,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,13,116,11,0.375586854460088
282,23.7653191878544,1.04397547075625,"Hours","CFU","106_1",106,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,13,116,12,0.0430359937402198
281,10.2371806597159,1.04397547075625,"Hours","CFU","106_1",106,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,13,116,13,0.0430359937402198
103,206.429145045713,1439.85899765928,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,1,7.27230046948357
102,178.121139115394,1953.66971619438,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,2,7.57746478873239
101,165.279836916234,1373.82227070982,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,3,7.22535211267606
100,127.489498393872,633.148014733109,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,4,6.45070422535211
99,116.825735112429,434.900544185678,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,5,6.07511737089202
98,103.660118606375,186.80157334122,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,6,5.23004694835681
97,90.5408327155918,86.0904993546989,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,7,4.45539906103286
96,77.9929577464789,41.0981225871687,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,8,3.71596244131455
95,64.827341240425,17.6527577702357,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,9,2.87089201877934
94,51.8624907338769,10.2880797117091,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,10,2.33098591549296
93,39.0134667655053,7.150170125755,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,11,1.96713615023474
92,25.7551890289103,2.66771061566376,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,12,0.981220657276992
91,12.5123548307388,1.01895678358003,"Hours","CFU","107_1",107,"Salted Chicken Breast",10,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Staphylococcus spp.",1,13,101,13,0.0187793427230083
660,102.439546405063,534.009494622619,"Hours","CFU","108_1",108,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Mesophilic.",1,8,146,1,6.2804136189943
659,80.5895892102781,216.169579384721,"Hours","CFU","108_1",108,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Mesophilic.",1,8,146,2,5.3760631894065
658,65.3358455082587,114.036351742541,"Hours","CFU","108_1",108,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Mesophilic.",1,8,146,3,4.73651727249926
657,55.0292619258132,34.273801675046,"Hours","CFU","108_1",108,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Mesophilic.",1,8,146,4,3.53438126276705
656,45.1349416866654,13.9706910283689,"Hours","CFU","108_1",108,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Mesophilic.",1,8,146,5,2.6369616372115
655,35.2406214475177,3.23517816272302,"Hours","CFU","108_1",108,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Mesophilic.",1,8,146,6,1.17408399992108
654,30.2934613279438,1.66178169408974,"Hours","CFU","108_1",108,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Mesophilic.",1,8,146,7,0.507890336476035
653,21.2236677753917,1.41962647278287,"Hours","CFU","108_1",108,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Mesophilic.",1,8,146,8,0.350393789674144
485,111.39007929641,343.942358872367,"Hours","CFU","109_1",109,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Psychotropic.",1,9,132,1,5.84047408191588
484,88.1705161222461,201.633569364276,"Hours","CFU","109_1",109,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Psychotropic.",1,9,132,2,5.30645203703893
483,71.8861229586349,108.258229424948,"Hours","CFU","109_1",109,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Psychotropic.",1,9,132,3,4.68451938639441
482,60.932182398708,48.8687295862252,"Hours","CFU","109_1",109,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Psychotropic.",1,9,132,4,3.88913771516404
481,49.2247223607733,17.6875889499305,"Hours","CFU","109_1",109,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Psychotropic.",1,9,132,5,2.87286320436215
480,38.59172528222,6.80533930277743,"Hours","CFU","109_1",109,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Psychotropic.",1,9,132,6,1.91770749566533
479,31.4332902411467,2.52120326184806,"Hours","CFU","109_1",109,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Psychotropic.",1,9,132,7,0.924736272424052
477,18.4560103421249,1.1248314329944,"Hours","CFU","109_1",109,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Psychotropic.",1,9,132,8,0.117633187091337
478,16.8931551284792,1.66718704725232,"Hours","CFU","109_1",109,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Aerobic Psychotropic.",1,9,132,9,0.511137803384255
305,122.971668394204,1082.98937710397,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,1,6.98748043818462
304,107.036410381481,856.400939840887,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,2,6.75273865414707
303,100.977328618174,632.405319199841,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,3,6.44953051643189
302,80.1452655325895,275.38038625266,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,4,5.61815336463221
301,72.549183992846,153.131787146435,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,5,5.03129890453832
300,54.2639676442494,52.2165273685945,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,6,3.95539906103284
299,46.6996422982339,30.4915360724476,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,7,3.41744913928011
298,36.7345487063797,14.2184204843841,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,8,2.65453834115805
297,31.456669308782,8.71889890640368,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,9,2.16549295774647
296,25.7723106314655,5.72540865691037,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,10,1.74491392801251
295,20.7294270674552,2.51762924741356,"Hours","CFU","110_1",110,"Salted Chicken Breast",15,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",1,12,117,11,0.923317683881055
